,2018-2019,2019-2020,2020-2021,2021-2022
1,7.0,11.833,2.5,13.5
2,108846.0,108846.0,74038.0,74038.0
3,18.0,15.0,32.0,14.0
4,9.0,4.0,7.0,3.0
5,1.0,1.0,1.0,1.0
6,153.0,228.0,233.0,245.0
7,0.0,0.0,0.0,0.0
8,15.0,21.0,26.0,11.0
9,7.0,5.0,8.0,5.0
10,89.0,60.0,56.0,64.0
11,2.0,6.0,14.0,6.0
12,12.0,2.0,4.0,12.0
13,0.0,2.0,4.0,0.0
14,0.0,0.0,0.0,0.0
15,56.0,33.0,25.0,43.0
16,22.0,27.0,31.0,21.0
17,22.0,40.0,44.0,36.0
