,2018-2019,2019-2020,2020-2021,2021-2022
1,2.0,2.0,2.0,24.0
2,3269.0,3269.0,56154.0,34423.0
3,18.0,24.0,36.0,25.0
4,3.0,7.0,14.0,5.0
5,2.3333333333333335,1.0,1.0,5.0
6,249.0,259.0,209.0,254.0
7,0.0,0.0,0.0,0.0
8,11.0,17.0,39.0,9.0
9,6.0,10.0,10.0,10.0
10,44.0,88.0,97.0,52.0
11,11.0,3.0,1.0,16.0
12,2.0,12.0,2.0,3.0
13,2.0,0.0,2.0,3.0
14,0.0,0.0,0.0,0.0
15,39.0,38.0,25.0,40.0
16,44.0,38.0,42.0,36.0
17,17.0,25.0,33.0,24.0
