,2020-2021,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2021-2022
1,24.0,22.0,18.0,17.0,26.0,21.0,26.0,11.0,23.0
2,205835.0,205835.0,228706.0,228706.0,228706.0,74038.0,86346.0,86346.0,93654.0
3,34.0,31.0,28.0,31.0,24.0,11.0,25.0,22.0,31.0
4,13.0,9.0,3.0,11.0,4.0,2.0,6.0,9.0,5.0
5,10.0,9.0,5.0,16.0,1.0,4.0,4.0,5.0,5.0
6,211.0,271.0,641.0,234.0,337.0,397.0,274.0,170.0,500.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,46.0,29.0,24.0,30.0,8.0,13.0,26.0,24.0,28.0
9,11.0,10.0,10.0,12.0,12.0,4.0,4.0,3.0,13.0
10,88.0,94.0,75.0,90.0,63.0,82.0,76.0,73.0,94.0
11,4.0,2.0,8.0,3.0,11.0,2.0,9.0,8.0,3.0
12,2.0,5.0,4.0,5.0,1.0,12.0,1.0,4.0,3.0
13,2.0,5.0,4.0,5.0,1.0,0.0,1.0,4.0,3.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,50.0,68.0,43.0,71.0,46.0,45.0,56.0,59.0,55.0
16,21.0,13.0,18.0,16.0,42.0,0.0,20.0,9.0,16.0
17,29.0,19.0,39.0,13.0,13.0,55.0,24.0,32.0,29.0
