,2021-2022,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,26.0,25.0,29.0,29.0,22.0,29.0,20.0,36.0,27.0
2,326923.0,153846.0,153846.0,153846.0,326923.0,326923.0,326923.0,326923.0,326923.0
3,21.0,2.0,14.0,23.0,19.0,21.0,21.0,24.0,28.0
4,6.0,0.0,0.0,4.0,2.0,3.0,6.0,4.0,5.0
5,3.0,4.0,1.0,6.0,1.0,3.0,4.0,5.0,9.0
6,227.0,0.0,0.0,421.0,458.0,386.0,219.0,376.0,347.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,17.0,0.0,3.0,8.0,5.0,8.0,13.0,18.0,23.0
9,7.0,2.0,6.0,14.0,9.0,10.0,9.0,8.0,8.0
10,76.0,66.75,36.0,87.0,53.0,48.0,81.0,71.0,82.0
11,5.0,2.0,30.0,7.0,14.0,11.0,4.0,9.0,8.0
12,1.0,12.0,12.0,12.0,1.0,12.0,2.0,2.0,1.0
13,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,76.0,100.0,50.0,78.0,58.0,76.0,81.0,67.0,68.0
16,19.0,0.0,43.0,13.0,37.0,14.0,14.0,17.0,18.0
17,5.0,0.0,7.0,9.0,5.0,10.0,5.0,17.0,14.0
