,2016-2017,2019-2020,2020-2021,2021-2022
1,9.0,10.0,10.0,10.0
2,34038.0,34038.0,34038.0,34038.0
3,6.0,19.0,35.0,19.0
4,0.0,3.0,4.0,2.0
5,2.0,2.0,2.0,2.0
6,0.0,177.0,398.0,231.0
7,0.0,0.0,0.0,0.0
8,5.0,9.0,15.0,8.0
9,3.0,4.0,9.0,8.0
10,83.0,26.0,46.0,16.0
11,1.0,16.0,20.0,19.0
12,12.0,12.0,1.0,12.0
13,0.0,0.0,1.0,0.0
14,0.0,0.0,0.0,0.0
15,17.0,26.0,31.0,42.0
16,33.0,32.0,31.0,26.0
17,50.0,42.0,37.0,32.0
