,2018-2019,2019-2020,2020-2021,2021-2022
1,16.0,17.429,30.0,24.0
2,50769.0,36154.0,36154.0,36154.0
3,26.0,37.0,28.0,27.0
4,5.0,3.0,4.0,3.0
5,2.0,2.0,2.0,3.0
6,341.0,689.0,341.0,445.0
7,0.0,0.0,0.0,0.0
8,26.0,34.0,19.0,14.0
9,6.0,11.0,7.0,8.0
10,73.0,54.0,46.0,44.0
11,9.0,18.0,16.0,15.0
12,2.0,2.0,12.0,4.0
13,2.0,2.0,0.0,4.0
14,0.0,0.0,0.0,0.0
15,27.0,46.0,43.0,48.0
16,38.0,16.0,32.0,19.0
17,35.0,38.0,25.0,33.0
