,2019-2020,2017-2018,2018-2019,2020-2021,2021-2022
1,27.0,17.0,5.0,17.0,17.0
2,48077.0,38462.0,600.0,48077.0,48077.0
3,29.0,22.0,29.0,3.0,25.0
4,2.0,0.0,1.0,0.0,4.0
5,5.0,2.0,1.0,3.0,4.0
6,1058.0,0.0,1874.0,0.0,302.0
7,0.0,0.0,0.0,0.0,0.0
8,24.0,19.0,15.0,3.0,20.0
9,10.0,4.0,14.0,9.25,9.0
10,90.0,64.0,69.0,33.0,60.0
11,5.0,14.0,13.0,3.0,14.0
12,7.0,2.0,7.0,12.0,2.0
13,7.0,2.0,7.0,0.0,2.0
14,1.0,0.0,0.0,0.0,0.0
15,59.0,59.0,59.0,0.0,56.0
16,38.0,23.0,24.0,33.0,20.0
17,3.0,18.0,17.0,67.0,24.0
