,2019-2020,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2020-2021,2021-2022
1,27.0,1.5,5.25,5.25,16.6,17.0,5.0,33.0,25.0
2,192308.0,192308.0,134615.0,134615.0,310952.0,310952.0,310952.0,192308.0,192308.0
3,34.0,30.0,32.0,33.0,31.0,32.0,30.0,35.0,21.0
4,28.0,4.0,3.0,6.0,21.0,13.0,16.0,6.0,4.0
5,9.0,5.0,1.0,2.0,5.0,7.0,7.0,8.0,1.0
6,100.0,383.0,545.0,365.0,115.0,191.0,157.0,434.0,321.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,29.0,36.0,31.0,52.0,29.0,45.0,22.0,29.0,17.0
9,10.0,5.0,6.0,4.0,9.0,6.0,14.0,17.0,9.0
10,97.0,53.0,50.0,79.0,90.0,88.0,97.0,83.0,71.0
11,1.0,14.0,18.0,7.0,4.0,5.0,1.0,9.0,13.0
12,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0
13,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,53.0,23.0,28.0,27.0,61.0,41.0,57.0,51.0,57.0
16,35.0,27.0,25.0,18.0,19.0,25.0,27.0,26.0,19.0
17,12.0,50.0,47.0,55.0,19.0,34.0,17.0,23.0,24.0
