,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,13.0,13.0,13.857,4.0,19.0,30.0,19.0,19.0,19.0
2,44308.0,45846.0,47346.0,47346.0,27115.0,32115.0,42115.0,44038.0,27115.0
3,32.0,19.0,34.0,27.0,17.0,2.0,18.0,31.0,19.0
4,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,2833.0,0.0,1421.0,0.0,0.0,0.0,1548.0,1347.0,0.0
7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,42.0,29.0,31.0,28.0,10.0,1.0,16.0,45.0,20.0
9,11.0,6.0,13.0,8.0,8.0,1.0,8.0,6.0,6.0
10,100.0,95.0,94.0,85.0,88.0,50.0,94.0,100.0,63.0
11,7.0,3.0,2.0,11.0,9.0,9.0,1.0,1.0,20.0
12,9.0,4.0,5.0,6.0,4.0,12.0,5.0,9.0,5.0
13,9.0,4.0,5.0,6.0,4.0,0.0,5.0,9.0,5.0
14,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
15,34.0,11.0,50.0,52.0,71.0,0.0,22.0,32.0,26.0
16,13.0,42.0,21.0,15.0,24.0,50.0,56.0,32.0,26.0
17,53.0,47.0,29.0,33.0,6.0,50.0,22.0,35.0,47.0
