,2021-2022,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,24.0,17.429,12.0,23.0,9.0,8.0,16.0,17.429,30.0
2,48077.0,45058.0,43673.0,46615.0,24038.0,46538.0,48077.0,48077.0,48077.0
3,35.0,35.0,33.0,31.0,37.0,34.0,24.0,29.0,35.0
4,6.0,2.0,1.0,2.0,5.0,3.0,0.0,2.0,1.0
5,4.0,2.0,1.0,1.0,1.0,4.0,2.875,4.0,6.0
6,364.0,1041.0,2421.0,1056.0,612.0,900.0,0.0,774.0,2528.0
7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8,22.0,27.0,29.0,21.0,30.0,38.0,18.0,20.0,31.0
9,14.0,9.0,13.0,14.0,15.0,10.0,6.0,6.0,9.0
10,77.0,66.0,85.0,77.0,97.0,94.0,75.0,59.0,86.0
11,9.0,12.0,9.0,14.0,2.0,2.0,10.0,19.0,6.0
12,3.0,6.0,9.0,5.0,4.0,10.0,2.0,6.0,6.0
13,3.0,6.0,9.0,5.0,4.0,10.0,2.0,6.0,6.0
14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15,46.0,49.0,39.0,52.0,49.0,50.0,17.0,45.0,40.0
16,31.0,17.0,30.0,23.0,27.0,15.0,46.0,14.0,34.0
17,23.0,34.0,30.0,26.0,24.0,35.0,38.0,41.0,26.0
