,2019-2020,2018-2019,2020-2021,2021-2022
1,13.5,13.5,13.5,13.5
2,49808.0,49808.0,49808.0,49808.0
3,33.0,26.0,34.0,23.0
4,3.0,4.0,5.0,1.0
5,2.0,2.0,3.0,1.0
6,891.0,523.0,466.0,1395.0
7,0.0,0.0,0.0,0.0
8,37.0,16.0,38.0,19.0
9,10.0,14.0,8.0,6.0
10,94.0,92.0,85.0,70.0
11,3.0,2.0,6.0,9.0
12,10.0,5.0,8.0,4.0
13,10.0,5.0,8.0,4.0
14,0.0,0.0,1.0,0.0
15,33.0,38.0,21.0,52.0
16,36.0,35.0,35.0,17.0
17,30.0,27.0,44.0,30.0
