,2018-2019,2019-2020,2020-2021,2021-2022
1,2.0,4.8,4.8,4.8
2,25385.0,25385.0,25385.0,18077.0
3,37.0,8.0,38.0,33.0
4,10.0,1.0,4.0,4.0
5,3.0,1.0,4.0,5.0
6,261.0,562.0,606.0,433.0
7,0.0,0.0,0.0,0.0
8,33.0,5.0,39.0,52.0
9,13.0,2.0,14.0,2.0
10,86.0,63.0,71.0,61.0
11,6.0,3.0,11.0,15.0
12,5.0,12.0,2.0,5.0
13,5.0,0.0,2.0,5.0
14,0.0,0.0,0.0,0.0
15,35.0,25.0,34.0,15.0
16,41.0,63.0,16.0,36.0
17,24.0,13.0,50.0,48.0
