,2017-2018,2018-2019,2019-2020,2021-2022
1,11.0,11.0,11.0,19.0
2,55577.0,55577.0,55577.0,55577.0
3,2.0,11.0,12.0,30.0
4,0.0,0.0,1.0,7.0
5,1.0,1.0,1.0,1.0
6,0.0,0.0,378.0,262.0
7,0.0,0.0,0.0,0.0
8,1.0,5.0,8.0,28.0
9,6.0,5.0,5.0,8.0
10,50.333333333333336,45.0,33.0,73.0
11,3.0,16.0,13.0,9.0
12,12.0,12.0,3.0,2.0
13,0.0,0.0,3.0,2.0
14,0.0,0.0,0.0,1.0
15,50.0,36.0,33.0,27.0
16,0.0,45.0,25.0,40.0
17,50.0,18.0,42.0,33.0
