,2018-2019,2019-2020,2020-2021,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018
1,1.0,1.0,1.0,23.0,23.0,13.0,1.0,1.0,1.0
2,42692.0,74788.0,66538.0,20904.0,22750.0,22750.0,40904.0,42288.0,42731.0
3,37.0,28.0,33.0,27.0,17.0,34.0,16.0,37.0,35.0
4,26.0,11.0,13.0,9.0,1.0,13.0,3.0,12.0,19.0
5,8.0,3.0,1.0,4.0,4.428571428571429,4.0,4.428571428571429,5.0,6.0
6,123.0,207.0,170.0,128.0,419.0,215.0,408.0,240.0,143.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,45.0,43.0,32.0,13.0,3.0,30.0,19.0,49.0,41.0
9,13.0,7.0,6.0,12.0,10.0,9.0,5.0,7.0,8.0
10,100.0,93.0,76.0,48.0,18.0,97.0,81.0,95.0,94.0
11,1.0,8.0,12.0,14.0,14.0,2.0,3.0,3.0,3.0
12,12.0,2.0,1.0,12.0,1.0,3.0,1.0,2.0,3.0
13,0.0,2.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,41.0,32.0,33.0,67.0,94.0,35.0,25.0,32.0,40.0
16,22.0,21.0,21.0,19.0,6.0,35.0,31.0,30.0,17.0
17,38.0,46.0,45.0,15.0,0.0,29.0,44.0,38.0,43.0
