,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,16.0,22.0,2.25,2.25,10.0,2.5,20.0,17.0,16.0
2,34096.0,45808.0,45808.0,53423.0,64038.0,64038.0,64038.0,64038.0,64038.0
3,16.0,21.0,25.0,38.0,31.0,37.0,28.0,37.0,24.0
4,5.0,6.0,8.0,10.0,11.0,23.0,18.0,15.0,10.0
5,1.0,1.0,2.0,3.0,3.0,7.0,6.0,9.0,4.0
6,121.0,104.0,190.0,314.0,192.0,126.0,113.0,159.0,165.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10.0,12.0,23.0,52.0,38.0,40.0,29.0,32.0,30.0
9,5.0,5.0,4.0,7.0,8.0,8.0,7.0,10.0,3.0
10,38.0,29.0,60.0,97.0,77.0,86.0,89.0,78.0,83.0
11,10.0,31.0,11.0,1.0,8.0,5.0,3.0,8.0,6.0
12,2.0,2.0,6.0,3.0,1.0,5.0,1.0,12.0,3.0
13,2.0,2.0,6.0,3.0,1.0,5.0,1.0,0.0,3.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,56.0,33.0,24.0,32.0,39.0,54.0,68.0,59.0,42.0
16,19.0,29.0,24.0,24.0,19.0,22.0,21.0,24.0,25.0
17,25.0,38.0,52.0,45.0,42.0,24.0,11.0,16.0,33.0
