,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,19.0,5.0,4.8,4.8,4.8
2,15962.0,19808.0,19808.0,19808.0,19808.0
3,1.0,7.0,21.0,35.0,36.0
4,0.0,0.0,3.0,2.0,1.0
5,5.0,5.0,3.0,5.0,7.0
6,0.0,0.0,340.0,1210.0,2250.0
7,0.0,0.0,0.0,0.0,0.0
8,0.0,2.0,11.0,47.0,59.0
9,1.0,1.0,4.0,12.0,1.0
10,55.25,29.0,52.0,71.0,69.0
11,1.0,8.0,11.0,10.0,12.0
12,12.0,1.0,3.0,6.0,4.0
13,0.0,1.0,3.0,6.0,4.0
14,0.0,0.0,0.0,0.0,0.0
15,0.0,14.0,33.0,34.0,14.0
16,100.0,14.0,33.0,14.0,33.0
17,0.0,71.0,33.0,51.0,53.0
