,2020-2021,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2021-2022
1,2.5,12.5,16.0,24.0,12.5,12.5,12.5,12.0,8.0
2,105769.0,76192.0,76923.0,76923.0,105769.0,105769.0,105769.0,105769.0,105769.0
3,30.0,28.0,27.0,31.0,32.0,29.0,33.0,33.0,34.0
4,3.0,7.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0
5,6.0,3.0,2.0,1.0,3.0,4.0,7.0,8.0,2.0
6,861.0,319.0,417.0,680.0,1235.0,1227.0,1436.0,705.0,749.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,30.0,38.0,24.0,31.0,41.0,37.0,46.0,43.0,53.0
9,13.0,3.0,7.0,9.0,10.0,7.0,9.0,7.0,11.0
10,100.0,96.0,63.0,71.0,88.0,97.0,100.0,97.0,100.0
11,4.833333333333333,1.0,12.0,9.0,4.0,2.0,4.833333333333333,1.0,4.833333333333333
12,7.0,3.0,8.0,4.0,9.0,7.0,7.0,8.0,4.0
13,7.0,3.0,8.0,4.0,9.0,7.0,7.0,8.0,4.0
14,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,53.0,54.0,59.0,39.0,28.0,17.0,45.0,36.0,35.0
16,27.0,21.0,33.0,26.0,22.0,45.0,21.0,30.0,18.0
17,20.0,25.0,7.0,35.0,50.0,38.0,33.0,33.0,47.0
