,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018
1,24.0,19.0,19.0,19.0,19.0
2,11788.0,17673.0,17115.0,23692.0,26346.0
3,36.0,22.0,31.0,25.0,33.0
4,0.0,0.0,0.0,0.0,1.0
5,1.0,1.0,1.0,1.0,1.0
6,0.0,0.0,0.0,0.0,2680.0
7,0.0,0.0,0.0,0.0,1.0
8,38.0,13.0,44.0,42.0,49.0
9,13.0,7.0,8.0,5.0,6.0
10,97.0,64.0,94.0,84.0,94.0
11,1.0,22.0,6.0,15.0,5.0
12,2.0,5.0,6.0,4.0,3.0
13,2.0,5.0,6.0,4.0,3.0
14,0.0,0.0,0.0,1.0,0.0
15,50.0,36.0,45.0,32.0,36.0
16,14.0,41.0,23.0,12.0,27.0
17,36.0,23.0,32.0,56.0,36.0
