,2019-2020,2021-2022,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019
1,22.0,20.0,13.5,15.0,21.0,18.0,23.778,23.0,21.0
2,178077.0,94442.0,94442.0,94442.0,102250.0,102250.0,105827.0,142442.0,178077.0
3,33.0,33.0,36.0,32.0,12.0,28.0,30.0,21.0,18.0
4,2.0,4.0,5.0,11.0,4.0,4.0,2.0,4.0,1.0
5,5.0,4.0,7.0,6.0,4.0,4.0,6.0,6.0,2.0
6,1327.0,622.0,591.0,245.0,430.0,430.0,1049.0,339.0,1220.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,26.0,23.0,38.0,37.0,1.0,10.0,20.0,14.0,13.0
9,12.0,13.0,12.0,10.0,4.0,13.0,14.0,8.0,4.0
10,85.0,85.0,94.0,97.0,33.0,57.0,70.0,71.0,78.0
11,8.0,7.0,2.0,1.0,11.0,21.0,13.0,9.0,7.0
12,7.0,9.0,11.0,10.0,2.0,2.0,8.0,5.0,4.0
13,7.0,9.0,11.0,10.0,2.0,2.0,8.0,5.0,4.0
14,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,70.0,52.0,53.0,47.0,58.0,71.0,73.0,76.0,61.0
16,12.0,30.0,19.0,25.0,33.0,14.0,13.0,14.0,22.0
17,18.0,18.0,28.0,28.0,8.0,14.0,13.0,10.0,17.0
