,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,5.0,22.0,28.0,29.0,28.0,20.0,24.0,20.0,19.0
2,408942.0,881596.0,653846.0,721154.0,480769.0,480769.0,240385.0,240385.0,240385.0
3,35.0,37.0,38.0,36.0,32.0,37.0,35.0,36.0,26.0
4,16.0,22.0,22.0,16.0,19.0,15.0,9.0,13.0,3.0
5,3.0,1.0,5.0,8.0,9.0,8.0,4.0,7.0,3.0
6,166.0,112.0,138.0,191.0,132.0,213.0,283.0,200.0,565.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,43.0,21.0,15.0,25.0,15.0,29.0,29.0,31.0,16.0
9,11.0,19.0,24.0,19.0,19.0,19.0,13.0,12.0,9.0
10,89.0,78.0,95.0,100.0,94.0,100.0,89.0,89.0,81.0
11,4.0,8.0,2.0,1.0,3.0,4.375,5.0,6.0,6.0
12,5.0,6.0,5.0,3.0,7.0,5.0,2.0,4.0,3.0
13,5.0,6.0,5.0,3.0,7.0,5.0,2.0,4.0,3.0
14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,40.0,62.0,74.0,61.0,59.0,57.0,66.0,61.0,58.0
16,29.0,22.0,11.0,22.0,28.0,27.0,20.0,19.0,23.0
17,31.0,16.0,16.0,17.0,13.0,16.0,14.0,19.0,19.0
