,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,19.0,15.0,9.0,8.714,4.0,2.5,2.5,19.0,12.0
2,35885.0,22846.0,23077.0,23077.0,25192.0,25192.0,25192.0,25192.0,25192.0
3,25.0,29.0,24.0,10.0,26.0,24.0,14.0,11.0,18.0
4,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
6,2198.0,2557.0,2034.0,0.0,1151.0,0.0,1260.0,0.0,0.0
7,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
8,32.0,25.0,23.0,17.0,38.0,41.0,29.0,4.0,8.0
9,7.0,11.0,7.0,4.0,5.0,7.0,3.0,8.0,10.0
10,100.0,100.0,96.0,80.0,100.0,100.0,100.0,55.0,61.0
11,13.0,1.0,10.0,20.0,13.0,13.0,7.0,29.0,11.0
12,7.0,3.0,4.0,12.0,4.0,4.0,12.0,2.0,2.0
13,7.0,3.0,4.0,0.0,4.0,4.0,0.0,2.0,2.0
14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,60.0,86.0,29.0,30.0,31.0,29.0,21.0,73.0,56.0
16,12.0,3.0,46.0,20.0,35.0,25.0,36.0,9.0,39.0
17,28.0,10.0,25.0,50.0,35.0,46.0,43.0,18.0,6.0
