,2021-2022,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,22.0,2.75,3.75,1.5,6.0,1.5,27.0,13.0,19.0
2,67308.0,68612.0,68612.0,68612.0,67308.0,67308.0,67308.0,67308.0,67308.0
3,34.0,33.0,31.0,34.0,33.0,36.0,34.0,25.0,34.0
4,13.0,16.0,4.0,8.0,3.0,6.0,28.0,11.0,14.0
5,19.0,13.0,6.0,11.0,5.0,3.0,11.0,14.0,18.0
6,226.0,186.0,514.0,285.0,804.0,465.0,104.0,197.0,186.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19.0,37.0,16.0,29.0,29.0,42.0,30.0,23.0,18.0
9,22.0,8.0,14.0,9.0,12.0,8.0,15.0,8.0,16.0
10,100.0,100.0,77.0,79.0,91.0,94.0,100.0,100.0,91.0
11,6.0,6.0,9.0,11.0,3.0,4.0,6.0,6.0,3.0
12,2.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0
13,2.0,3.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,76.0,52.0,48.0,47.0,30.0,19.0,82.0,72.0,82.0
16,15.0,33.0,16.0,24.0,27.0,42.0,6.0,8.0,12.0
17,9.0,15.0,35.0,29.0,42.0,39.0,12.0,20.0,6.0
