,2018-2019,2019-2020,2020-2021,2021-2022
1,6.833,5.0,8.0,17.0
2,49231.0,49231.0,49231.0,49231.0
3,34.0,23.0,29.0,32.0
4,1.0,0.0,3.0,2.0
5,5.0,2.0,3.0,3.0
6,2969.0,0.0,794.0,1347.0
7,0.0,1.0,1.0,0.0
8,26.0,22.0,12.0,38.0
9,14.0,11.0,18.0,8.0
10,100.0,100.0,97.0,94.0
11,1.0,3.0,2.0,5.0
12,5.0,4.0,8.0,10.0
13,5.0,4.0,8.0,10.0
14,1.0,0.0,0.0,0.0
15,62.0,57.0,66.0,34.0
16,21.0,13.0,31.0,34.0
17,18.0,30.0,3.0,31.0
