,2019-2020,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2020-2021,2021-2022
1,4.0,7.667,7.667,7.667,7.667,10.0,18.0,4.0,4.0
2,57154.0,57154.0,57154.0,57692.0,17308.0,17308.0,17308.0,17308.0,17308.0
3,28.0,10.0,6.0,18.0,20.0,16.0,10.0,26.0,20.0
4,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
5,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0,2.0,1.0,1.0,1.0
6,2179.0,0.0,0.0,1489.0,1318.0,1211.0,0.0,0.0,0.0
7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8,33.0,13.0,4.0,27.0,20.0,15.0,4.0,26.0,25.0
9,7.0,4.571428571428571,4.571428571428571,3.0,5.0,6.0,5.0,5.0,1.0
10,89.0,60.0,67.0,89.0,70.0,81.0,70.0,69.0,75.0
11,7.0,4.0,10.0,14.0,10.0,7.0,7.0,16.0,10.0
12,8.0,12.0,12.0,12.0,1.0,1.0,2.0,2.0,2.0
13,8.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,36.0,30.0,50.0,39.0,55.0,56.0,80.0,46.0,30.0
16,18.0,20.0,17.0,22.0,40.0,25.0,10.0,27.0,35.0
17,46.0,50.0,33.0,39.0,5.0,19.0,10.0,27.0,35.0
