,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,5.0,9.0,17.0,17.0,23.0,7.0,26.0,18.0
2,26769.0,17577.0,17577.0,22750.0,24962.0,24962.0,106436.0,106436.0,80192.0
3,15.0,22.0,21.0,32.0,30.0,33.0,31.0,9.0,21.0
4,1.0,1.0,0.0,1.0,3.0,4.0,11.0,0.0,0.0
5,1.0,5.285714285714286,5.285714285714286,3.0,13.0,6.0,8.0,2.0,4.0
6,1177.0,1711.0,0.0,2854.0,880.0,729.0,230.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,12.0,16.0,19.0,19.0,14.0,20.0,18.0,11.0,26.0
9,6.0,9.0,8.0,17.0,18.0,19.0,17.0,2.0,6.0
10,87.0,86.0,86.0,100.0,100.0,100.0,90.0,89.0,86.0
11,2.0,4.0,17.0,1.0,8.714285714285714,8.714285714285714,3.0,23.0,11.0
12,1.0,3.0,6.0,5.0,2.0,4.0,8.0,12.0,1.0
13,1.0,3.0,6.0,5.0,2.0,4.0,8.0,0.0,1.0
14,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
15,53.0,82.0,38.0,63.0,83.0,79.0,81.0,78.0,43.0
16,27.0,9.0,24.0,31.0,13.0,12.0,10.0,0.0,29.0
17,20.0,9.0,38.0,6.0,3.0,9.0,10.0,22.0,29.0
