,2021-2022,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,10.0,5.0,1.5,6.5,6.5,19.0,10.0,10.0,10.0
2,80769.0,80769.0,80769.0,87212.0,87212.0,87308.0,80769.0,80769.0,80769.0
3,14.0,37.0,21.0,21.0,35.0,22.0,35.0,33.0,23.0
4,1.0,3.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0
5,2.0,4.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0
6,1015.0,1104.0,0.0,0.0,1029.0,858.0,1560.0,1425.0,1682.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,10.0,25.0,22.0,25.0,47.0,15.0,40.0,29.0,19.0
9,5.0,20.0,5.0,6.0,9.0,10.0,9.0,12.0,4.0
10,79.0,100.0,81.0,100.0,100.0,86.0,100.0,97.0,91.0
11,6.0,9.166666666666666,16.0,11.0,9.166666666666666,16.0,9.166666666666666,1.0,5.0
12,3.0,13.0,6.0,10.0,9.0,4.0,8.0,7.0,3.0
13,3.0,13.0,6.0,10.0,9.0,4.0,8.0,7.0,3.0
14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,50.0,43.0,33.0,33.0,51.0,82.0,34.0,36.0,26.0
16,14.0,32.0,33.0,24.0,20.0,9.0,37.0,33.0,30.0
17,36.0,24.0,33.0,43.0,29.0,9.0,29.0,30.0,43.0
