,2018-2019,2019-2020,2020-2021,2021-2022
1,3.0,3.0,5.0,3.0
2,90769.0,90769.0,90769.0,90769.0
3,4.0,13.0,16.0,32.0
4,0.0,0.0,1.0,4.0
5,1.0,1.0,1.0,1.0
6,0.0,0.0,1285.0,703.0
7,0.0,0.0,1.0,0.0
8,5.0,8.0,20.0,38.0
9,5.0,3.0,2.0,10.0
10,50.0,31.0,94.0,100.0
11,4.0,29.0,6.0,13.0
12,2.0,12.0,3.0,5.0
13,2.0,0.0,3.0,5.0
14,0.0,0.0,1.0,0.0
15,25.0,54.0,38.0,47.0
16,25.0,15.0,31.0,28.0
17,50.0,31.0,31.0,25.0
