,2020-2021,2012-2013,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020
1,9.0,7.75,13.857,12.0,13.857,4.0,13.857,15.0,25.0
2,71154.0,10135.0,30654.0,29462.0,40904.0,56385.0,60538.0,71154.0,71154.0
3,19.0,28.0,11.0,23.0,20.0,32.0,34.0,30.0,21.0
4,3.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0
5,3.2,4.0,3.2,2.0,3.2,3.0,2.0,5.0,3.2
6,232.0,983.0,0.0,0.0,809.0,943.0,1491.0,1290.0,342.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,11.0,29.0,6.0,20.0,18.0,40.0,28.0,29.0,9.0
9,6.0,10.0,5.0,6.0,6.0,9.0,15.0,12.0,12.0
10,37.0,79.0,73.0,83.0,90.0,100.0,100.0,97.0,71.0
11,25.0,6.0,3.0,10.0,16.0,6.0,1.0,8.0,15.0
12,2.0,4.0,12.0,8.0,3.0,4.0,6.0,6.0,6.0
13,2.0,4.0,0.0,8.0,3.0,4.0,6.0,6.0,6.0
14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15,79.0,21.0,36.0,26.0,55.0,56.0,56.0,47.0,71.0
16,11.0,43.0,36.0,39.0,10.0,13.0,26.0,30.0,19.0
17,11.0,36.0,27.0,35.0,35.0,31.0,18.0,23.0,10.0
