,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,15.0,3.625,3.625,4.0,6.0,9.833,6.0,15.0,9.833
2,57692.0,57692.0,57692.0,59615.0,59615.0,59615.0,90769.0,90769.0,90769.0
3,15.0,33.0,19.0,25.0,35.0,34.0,27.0,29.0,33.0
4,3.0,3.0,6.0,11.0,16.0,12.0,10.0,6.0,10.0
5,1.0,6.0,4.0,2.0,5.0,4.0,10.0,1.0,6.0
6,366.0,820.0,233.0,168.0,190.0,209.0,214.0,301.0,205.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,13.0,37.0,19.0,19.0,47.0,33.0,27.0,28.0,45.0
9,5.0,8.0,6.0,11.0,9.0,13.0,6.0,7.0,4.0
10,93.0,82.0,89.0,88.0,97.0,82.0,93.0,66.0,73.0
11,1.0,6.0,2.0,3.0,1.0,6.0,3.0,11.0,10.0
12,12.0,7.0,1.0,1.0,7.0,2.0,2.0,2.0,4.0
13,0.0,7.0,1.0,1.0,7.0,2.0,2.0,2.0,4.0
14,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
15,20.0,36.0,47.0,60.0,37.0,47.0,52.0,38.0,33.0
16,33.0,18.0,26.0,32.0,23.0,21.0,19.0,28.0,27.0
17,47.0,45.0,26.0,8.0,40.0,32.0,30.0,34.0,39.0
