,2018-2019,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2019-2020,2020-2021,2021-2022
1,23.0,22.0,19.0,14.0,19.0,19.0,17.0,30.0,24.0
2,208269.0,80615.0,97231.0,97231.0,101577.0,101538.0,208269.0,208269.0,208269.0
3,36.0,31.0,34.0,33.0,36.0,34.0,35.0,36.0,33.0
4,9.0,4.0,11.0,8.0,5.0,7.0,8.0,3.0,2.0
5,7.0,5.0,5.0,4.0,6.0,8.0,3.0,4.0,10.0
6,340.0,604.0,266.0,342.0,638.0,429.0,378.0,1038.0,1353.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,31.0,37.0,28.0,39.0,56.0,33.0,49.0,43.0,32.0
9,13.0,7.0,11.0,6.0,7.0,11.0,6.0,8.0,11.0
10,97.0,90.0,97.0,91.0,100.0,100.0,100.0,100.0,97.0
11,1.0,3.0,1.0,5.0,2.1666666666666665,2.1666666666666665,1.0,2.1666666666666665,2.0
12,5.0,6.0,14.0,9.0,9.0,16.0,5.0,4.0,3.0
13,5.0,6.0,14.0,9.0,9.0,16.0,5.0,4.0,3.0
14,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
15,42.0,29.0,59.0,33.0,36.0,59.0,34.0,39.0,45.0
16,42.0,29.0,26.0,27.0,19.0,18.0,29.0,33.0,21.0
17,17.0,42.0,15.0,39.0,44.0,24.0,37.0,28.0,33.0
