,2021-2022,2017-2018,2018-2019,2019-2020,2020-2021
1,7.0,6.0,3.0,11.833,12.0
2,24615.0,24615.0,24615.0,24615.0,24615.0
3,35.0,10.0,30.0,13.0,32.0
4,1.0,0.0,0.0,1.0,2.0
5,3.0,1.0,6.0,3.5,4.0
6,1839.0,0.0,0.0,683.0,1008.0
7,0.0,0.0,0.0,0.0,0.0
8,21.0,10.0,26.0,9.0,25.0
9,16.0,1.0,7.0,3.0,11.0
10,63.0,70.0,73.0,46.0,84.0
11,16.0,3.0,13.0,10.0,5.0
12,2.0,2.0,5.0,3.0,6.0
13,2.0,2.0,5.0,3.0,6.0
14,0.0,0.0,0.0,1.0,1.0
15,71.0,40.0,40.0,62.0,66.0
16,20.0,0.0,27.0,38.0,19.0
17,9.0,60.0,33.0,0.0,16.0
