,2021-2022,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,26.0,16.0,17.0,11.0,18.0,16.333,20.0,36.0,27.0
2,346154.0,342883.0,192308.0,192308.0,192308.0,346154.0,346154.0,346154.0,346154.0
3,19.0,25.0,10.0,25.0,30.0,26.0,30.0,24.0,24.0
4,3.0,4.0,0.0,1.0,5.0,4.0,8.0,6.0,6.0
5,3.0,1.0,3.125,3.0,3.0,1.0,4.0,5.0,5.0
6,465.0,373.0,0.0,1988.0,513.0,496.0,253.0,252.0,284.0
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,17.0,17.0,6.0,24.0,33.0,21.0,24.0,13.0,24.0
9,5.0,12.0,2.0,7.0,7.0,10.0,11.0,12.0,8.0
10,100.0,60.0,30.0,92.0,100.0,81.0,77.0,71.0,75.0
11,1.0,10.0,7.0,4.0,6.0,5.0,7.0,8.0,6.0
12,12.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0
13,0.0,1.0,1.0,5.0,2.0,2.0,3.0,1.0,2.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,68.0,60.0,30.0,48.0,33.0,54.0,70.0,79.0,71.0
16,16.0,24.0,30.0,16.0,30.0,23.0,20.0,8.0,13.0
17,16.0,16.0,40.0,36.0,37.0,23.0,10.0,13.0,17.0
