,2019-2020,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2020-2021,2021-2022
1,8.714,4.0,8.714,1.0,8.714,19.0,3.0,6.0,16.0
2,115385.0,108750.0,108750.0,136692.0,137981.0,115385.0,115385.0,115385.0,115385.0
3,22.0,36.0,36.0,30.0,15.0,31.0,31.0,33.0,31.0
4,9.0,8.0,7.0,9.0,4.0,6.0,4.0,7.0,12.0
5,4.0,7.0,17.0,12.0,2.0,13.0,6.0,10.0,9.0
6,215.0,313.0,436.0,286.0,312.0,391.0,476.0,346.0,216.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,19.0,29.0,37.0,42.0,13.0,34.0,31.0,33.0,30.0
9,8.0,8.0,12.0,8.0,7.0,11.0,10.0,6.0,11.0
10,100.0,83.0,97.0,97.0,93.0,90.0,74.0,85.0,90.0
11,3.875,6.0,1.0,1.0,1.0,3.0,11.0,5.0,3.0
12,5.0,6.0,3.0,3.0,3.0,6.0,3.0,4.0,3.0
13,5.0,6.0,3.0,3.0,3.0,6.0,3.0,4.0,3.0
14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15,64.0,44.0,56.0,50.0,47.0,58.0,48.0,36.0,55.0
16,23.0,31.0,17.0,30.0,33.0,29.0,23.0,33.0,23.0
17,14.0,25.0,28.0,20.0,20.0,13.0,29.0,30.0,23.0
