,2018-2019,2017-2018,2019-2020,2020-2021,2021-2022
1,5.25,5.25,2.5,2.5,2.5
2,47885.0,96154.0,30769.0,30769.0,30769.0
3,27.0,29.0,8.0,13.0,28.0
4,0.0,0.0,0.0,1.0,0.0
5,1.0,1.0,1.0,1.0,1.0
6,0.0,0.0,0.0,762.0,0.0
7,1.0,0.0,0.0,0.0,0.0
8,55.0,22.0,16.0,9.0,52.0
9,3.0,11.0,2.0,4.0,6.0
10,100.0,93.0,88.0,62.0,96.0
11,5.5,2.0,1.0,12.0,7.0
12,10.0,10.0,2.0,2.0,4.0
13,10.0,10.0,2.0,2.0,4.0
14,1.0,1.0,0.0,0.0,0.0
15,19.0,45.0,38.0,31.0,25.0
16,22.0,17.0,25.0,46.0,21.0
17,59.0,38.0,38.0,23.0,54.0
