,2021-2022,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,24.0,0.5,9.0,6.333,5.0,6.0,2.0,4.0,4.0
2,6923.0,4731.0,5577.0,11731.0,12250.0,12308.0,13462.0,13462.0,13462.0
3,31.0,34.0,29.0,21.0,34.0,32.0,32.0,21.0,31.0
4,3.0,12.0,7.0,2.0,14.0,8.0,8.0,5.0,8.0
5,3.0,3.0,4.0,2.0,9.0,10.0,5.0,3.0,2.0
6,596.0,254.0,294.0,702.0,200.0,287.0,292.0,343.0,333.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,16.0,64.0,22.0,12.0,21.0,31.0,27.0,28.0,31.0
9,12.0,6.0,10.0,7.0,17.0,10.0,9.0,5.0,13.0
10,58.0,100.0,83.0,76.0,91.0,81.0,88.0,90.0,97.0
11,13.0,6.5,5.0,15.0,3.0,7.0,5.0,2.0,2.0
12,4.0,3.0,12.0,1.0,2.0,3.0,3.0,4.0,5.0
13,4.0,3.0,0.0,1.0,2.0,3.0,3.0,4.0,5.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,61.0,32.0,52.0,62.0,76.0,63.0,59.0,62.0,52.0
16,16.0,24.0,24.0,19.0,12.0,16.0,16.0,24.0,29.0
17,23.0,44.0,24.0,19.0,12.0,22.0,25.0,14.0,19.0
