,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,22.0,18.0,17.0,22.0,29.0,20.0,18.0,22.0,10.0
2,71462.0,68673.0,183423.0,189827.0,191654.0,192308.0,192308.0,192308.0,192308.0
3,23.0,24.0,30.0,27.0,26.0,22.0,31.0,33.0,23.0
4,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0
5,2.0,1.8571428571428572,2.0,2.0,1.0,1.0,3.0,1.8571428571428572,2.0
6,979.0,1016.0,1247.0,2181.0,2242.0,1864.0,2581.0,703.0,1765.0
7,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
8,20.0,21.0,25.0,15.0,21.0,20.0,36.0,45.0,23.0
9,9.0,9.0,12.0,13.0,13.0,7.0,13.0,10.0,5.0
10,100.0,96.0,97.0,89.0,96.0,95.0,100.0,97.0,87.0
11,4.285714285714286,3.0,2.0,5.0,6.0,9.0,4.285714285714286,1.0,4.0
12,4.0,2.0,1.0,4.0,3.0,1.0,7.0,5.0,4.0
13,4.0,2.0,1.0,4.0,3.0,1.0,7.0,5.0,4.0
14,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,78.0,33.0,67.0,70.0,73.0,64.0,61.0,58.0,65.0
16,9.0,25.0,20.0,22.0,12.0,23.0,16.0,12.0,13.0
17,13.0,42.0,13.0,7.0,15.0,14.0,23.0,30.0,22.0
