,2021-2022,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021
1,11.0,15.0,1.5,7.0,22.0,14.0,17.0,11.0,11.0
2,132692.0,68346.0,68346.0,134615.0,132692.0,132692.0,132692.0,132692.0,132692.0
3,34.0,11.0,34.0,9.0,32.0,30.0,29.0,32.0,33.0
4,6.0,1.0,13.0,4.0,9.0,18.0,9.0,7.0,5.0
5,8.0,2.0,9.0,1.0,4.0,7.0,7.0,4.0,5.0
6,466.0,547.0,212.0,117.0,245.0,138.0,221.0,377.0,525.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,32.0,7.0,26.0,7.0,32.0,36.0,24.0,49.0,37.0
9,11.0,6.0,15.0,4.0,10.0,9.0,6.0,4.0,11.0
10,97.0,55.0,100.0,56.0,88.0,93.0,83.0,97.0,100.0
11,2.0,5.0,3.5714285714285716,5.0,4.0,3.0,5.0,1.0,3.5714285714285716
12,7.0,2.0,7.0,1.0,5.0,8.0,5.0,8.0,5.0
13,7.0,2.0,7.0,1.0,5.0,8.0,5.0,8.0,5.0
14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
15,50.0,36.0,65.0,56.0,59.0,57.0,48.0,22.0,45.0
16,21.0,36.0,24.0,22.0,9.0,23.0,31.0,28.0,27.0
17,29.0,27.0,12.0,22.0,31.0,20.0,21.0,50.0,27.0
