,2018-2019,2020-2021,2021-2022,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2019-2020
1,10.0,10.0,10.0,10.0,10.0,17.0,9.0,10.0,10.0
2,25962.0,25962.0,16192.0,28327.0,31019.0,47346.0,45346.0,47827.0,35577.0
3,30.0,25.0,22.0,35.0,35.0,34.0,27.0,21.0,13.0
4,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.0
5,2.0,3.0,2.0,2.375,2.0,3.0,4.0,2.0,1.0
6,2423.0,1521.0,1679.0,394.0,2947.0,2884.0,2151.0,1659.0,0.0
7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8,32.0,22.0,13.0,21.0,38.0,40.0,31.0,23.0,6.0
9,7.0,5.0,7.0,10.0,13.0,12.0,7.0,7.0,3.0
10,93.0,68.0,86.0,54.0,91.0,97.0,89.0,95.0,46.0
11,7.0,14.0,15.0,16.0,5.0,2.0,3.0,2.0,11.0
12,6.0,2.0,5.0,2.0,6.0,6.0,3.0,5.0,1.0
13,6.0,2.0,5.0,2.0,6.0,6.0,3.0,5.0,1.0
14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,37.0,20.0,36.0,49.0,40.0,47.0,48.0,29.0,38.0
16,37.0,48.0,41.0,29.0,29.0,18.0,19.0,38.0,15.0
17,27.0,32.0,23.0,23.0,31.0,35.0,33.0,33.0,46.0
