,2020-2021,2018-2019,2019-2020,2021-2022
1,24.0,2.5,20.0,23.0
2,36923.0,36923.0,36923.0,36923.0
3,30.0,1.0,9.0,34.0
4,0.0,0.0,0.0,3.0
5,1.0,1.0,1.0,1.0
6,0.0,0.0,0.0,963.0
7,1.0,0.0,0.0,0.0
8,42.0,0.0,8.0,39.0
9,9.0,7.666666666666667,1.0,13.0
10,93.0,88.33333333333333,78.0,94.0
11,3.0,16.0,7.0,3.0
12,6.0,12.0,2.0,9.0
13,6.0,0.0,2.0,9.0
14,1.0,0.0,0.0,0.0
15,53.0,100.0,67.0,47.0
16,17.0,0.0,11.0,21.0
17,30.0,0.0,22.0,32.0
