,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,23.0,20.556,17.0,26.0,9.0,6.5,6.5,8.0,9.0
2,68612.0,68612.0,68612.0,84692.0,85577.0,85577.0,76923.0,76923.0,76923.0
3,27.0,18.0,3.0,25.0,28.0,20.0,24.0,27.0,33.0
4,4.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0
5,3.0,3.5,3.5,3.0,5.0,3.0,3.0,4.0,3.5
6,411.0,0.0,0.0,0.0,524.0,1254.0,292.0,253.0,542.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,18.0,10.0,1.0,38.0,27.0,10.0,15.0,10.0,13.0
9,9.0,6.0,8.0,3.0,7.0,5.0,6.0,11.0,17.0
10,56.0,39.0,55.75,72.0,64.0,65.0,54.0,44.0,52.0
11,12.0,27.0,5.0,13.0,13.0,7.0,19.0,20.0,16.0
12,7.0,12.0,1.0,4.0,4.0,1.0,3.0,2.0,5.0
13,7.0,0.0,1.0,4.0,4.0,1.0,3.0,2.0,5.0
14,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15,56.0,39.0,33.0,8.0,32.0,35.0,42.0,48.0,42.0
16,19.0,39.0,0.0,16.0,21.0,30.0,21.0,26.0,33.0
17,26.0,22.0,67.0,76.0,46.0,35.0,38.0,26.0,24.0
