,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022
1,1.0,6.0,6.0,10.0,10.0
2,86538.0,86538.0,86538.0,86538.0,86538.0
3,4.0,31.0,14.0,32.0,27.0
4,0.0,10.0,11.0,19.0,5.0
5,3.75,4.0,2.0,8.0,1.0
6,0.0,90.0,108.0,129.0,336.0
7,0.0,0.0,0.0,0.0,0.0
8,3.0,7.0,12.0,25.0,25.0
9,1.0,16.0,4.0,12.0,6.0
10,68.5,19.0,100.0,81.0,74.0
11,12.0,28.0,13.25,6.0,7.0
12,1.0,4.0,1.0,1.0,2.0
13,1.0,4.0,1.0,1.0,2.0
14,0.0,0.0,0.0,0.0,0.0
15,50.0,84.0,64.0,63.0,67.0
16,50.0,6.0,21.0,25.0,7.0
17,0.0,10.0,14.0,13.0,26.0
