,2020-2021,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2021-2022
1,3.75,25.0,5.25,1.5,6.0,3.75,3.75,3.75,3.75
2,74329.0,33327.0,68612.0,68612.0,74329.0,74329.0,74329.0,74329.0,74329.0
3,21.0,13.0,27.0,29.0,35.0,34.0,31.0,30.0,36.0
4,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0
5,1.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2.0
6,1763.0,0.0,0.0,1613.0,3071.0,2897.0,2173.0,0.0,1446.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,25.0,20.0,35.0,21.0,42.0,47.0,37.0,38.0,52.0
9,6.0,4.0,5.0,11.0,13.0,8.0,6.0,8.0,8.0
10,95.0,85.0,74.0,59.0,100.0,100.0,81.0,67.0,94.0
11,1.0,2.0,13.0,19.0,8.375,3.0,8.0,18.0,3.0
12,6.0,3.0,6.0,7.0,11.0,10.0,10.0,5.0,9.0
13,6.0,3.0,6.0,7.0,11.0,10.0,10.0,5.0,9.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,33.0,31.0,22.0,62.0,29.0,18.0,29.0,43.0,25.0
16,24.0,31.0,26.0,14.0,29.0,41.0,26.0,17.0,33.0
17,43.0,38.0,52.0,24.0,43.0,41.0,45.0,40.0,42.0
