,2018-2019,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2019-2020,2020-2021,2021-2022
1,25.0,21.875,10.0,26.0,18.0,22.0,25.0,35.0,27.0
2,320,100,0,0,0,0,320,320,320
3,34,33,35,31,33,33,33,31,30
4,17,9,7,6,7,18,20,10,13
5,9,5,7,2,6,11,1,7,5
6,163,247,435,320,358,144,133,254,164
7,,,,,,,,,
8,19,31,39,30,27,23,31,23,17
9,18,8,13,11,10,14,13,16,16
10,91,73,97,74,88,88,91,90,77
11,7,9,2,11,6,5,6,8,14
12,89,87,92,82,87,87,87,82,79
13,3,2,5,1,7,4,5,4,1
14,,,,,,1,,,
15,82,70,46,42,64,82,64,68,77
16,6,15,23,26,21,12,9,16,13
17,12,15,31,32,15,6,27,16,10
